transaction_id,settlement_date,usd_amount_received,fx_rate_applied,fees_deducted
TXN-2024-020520,2024-11-29,104.2464,129.2203,3.593
TXN-2024-018491,2024-11-21,21.5196,4004.3319,0.9286
TXN-2024-000963,2024-10-13,80.486,131.2497,2.6272
TXN-2024-014333,2024-10-19,123.2765,4.9922,3.8598
TXN-2024-010650,2024-11-03,138.0414,15387.551,4.4317
TXN-2024-008496,2024-12-28,254.8893,17.3443,7.9215
TXN-2024-022968,2024-11-27,98.1557,17.3247,2.8758
TXN-2024-002727,2024-10-08,165.3413,3999.5234,5.2471
TXN-2024-015466,2024-11-09,46.9128,4.9501,1.66
TXN-2024-014999,2024-11-08,29.1147,129.938,1.1785
TXN-2024-024915,2024-11-17,44.3367,5.0668,1.6331
TXN-2024-017442,2024-10-10,164.1051,15456.6126,5.036
TXN-2024-013085,2024-10-14,61.3229,131.4034,2.2338
TXN-2024-023671,2024-10-03,316.9751,4036.5466,9.7758
TXN-2024-016042,2024-10-09,183.9227,17.4729,6.2867
TXN-2024-009707,2024-10-06,40.1128,128.4528,1.507
TXN-2024-007789,2024-12-08,167.3341,17.5056,5.129
TXN-2024-008921,2024-11-17,48.6897,131.134,1.8157
TXN-2024-005307,2024-12-04,12.0558,15351.0571,0.669
TXN-2024-005730,2024-10-18,149.4064,15460.4147,4.7711
TXN-2024-020288,2024-12-19,227.8543,4053.8562,7.5475
TXN-2024-003593,2024-10-11,106.3027,4.9554,3.7207
TXN-2024-007177,2024-11-19,110.7215,5.0513,3.8668
TXN-2024-005281,2024-11-15,299.3625,4004.4842,9.2498
TXN-2024-008185,2024-10-05,273.9551,3975.0197,8.4909
TXN-2024-004227,2024-11-02,305.0149,4030.099,10.2897
TXN-2024-024812,2024-11-18,68.4857,17.2552,2.3544
TXN-2024-024018,2024-12-22,46.457,131.6533,1.5502
TXN-2024-015194,2024-10-16,202.1564,17.7467,6.7253
TXN-2024-007912,2024-10-22,263.9666,4048.6856,7.9126
TXN-2024-005162,2024-11-04,32.1836,15554.6639,1.2876
TXN-2024-008163,2024-12-20,154.9105,4.9514,5.2139
TXN-2024-017796,2024-12-08,23.5814,17.7543,0.9636
TXN-2024-016619,2024-10-25,239.111,5.0726,7.1966
TXN-2024-012321,2024-12-26,37.491,17.5637,1.3203
TXN-2024-013765,2024-12-08,235.2759,4.9905,7.9843
TXN-2024-002362,2024-11-23,245.0333,4.9708,8.097
TXN-2024-001835,2024-10-06,77.5092,5.0199,2.6239
TXN-2024-023758,2024-10-10,71.1902,15589.0681,2.3594
TXN-2024-007437,2024-11-27,8.4935,15307.9022,0.5626
TXN-2024-011280,2024-10-20,100.8498,17.6709,3.5405
TXN-2024-024710,2024-10-15,108.2988,15444.5631,3.7867
TXN-2024-019376,2024-12-13,169.8253,15544.6465,5.691
TXN-2024-014582,2024-12-27,46.4785,17.6412,1.6475
TXN-2024-019990,2025-01-01,224.1755,17.5761,6.1071
TXN-2024-009783,2024-12-24,181.127,15276.0675,5.0033
TXN-2024-016311,2024-10-08,24.711,131.2027,1.0485
TXN-2024-013508,2024-12-07,143.7275,3988.9407,4.4489
TXN-2024-021249,2024-12-06,155.8228,15530.4049,4.7974
TXN-2024-014265,2024-12-29,131.5396,4031.0731,4.0979
TXN-2024-012823,2024-10-29,76.4651,129.3336,2.7042
TXN-2024-001307,2024-10-03,115.1043,5.056,3.9404
TXN-2024-002908,2024-11-06,91.8868,15564.429,2.715
TXN-2024-002685,2024-11-13,241.6502,4.9403,8.195
TXN-2024-011726,2024-11-09,110.3376,17.2692,3.8541
TXN-2024-018722,2024-10-10,163.5256,15280.4085,5.1928
TXN-2024-013236,2024-11-07,43.0087,5.0523,1.6284
TXN-2024-021797,2024-12-14,159.7616,15405.8466,4.4554
TXN-2024-021724,2024-11-14,46.5105,4001.3252,1.5515
TXN-2024-007646,2024-11-26,24.857,3953.3088,0.9963
TXN-2024-001254,2024-10-08,207.064,4050.8427,6.2734
TXN-2024-013726,2024-10-29,232.3402,4003.9091,7.0016
TXN-2024-006699,2024-12-11,212.8346,17.5273,5.8163
TXN-2024-007943,2024-10-05,14.0924,130.4378,0.7203
TXN-2024-024036,2024-11-18,51.607,17.4285,1.6822
TXN-2024-021190,2024-12-21,130.2909,4009.5063,4.2002
TXN-2024-005387,2024-11-13,104.9093,130.7061,3.049
TXN-2024-018387,2024-10-17,200.9573,17.5757,5.6275
TXN-2024-017196,2024-12-27,254.5159,17.6056,6.885
TXN-2024-016755,2024-11-23,57.2634,131.1292,1.8273
TXN-2024-004537,2024-12-13,102.6883,15702.7349,2.992
TXN-2024-008101,2024-12-05,23.2546,15508.6857,1.002
TXN-2024-020308,2024-12-23,61.7655,4030.9961,2.1537
TXN-2024-002877,2024-11-27,96.9528,130.0281,3.4117
TXN-2024-003936,2024-12-04,34.7994,15522.9011,1.3111
TXN-2024-018386,2024-12-28,58.2738,17.4417,2.0494
TXN-2024-021189,2024-12-02,123.4012,5.0483,3.8634
TXN-2024-004644,2024-10-26,246.8934,4.9637,6.6896
TXN-2024-016038,2024-12-02,45.4847,17.5992,1.3728
TXN-2024-013959,2024-11-06,9.9102,129.5602,0.6131
TXN-2024-019445,2024-10-15,169.8242,4.9786,5.691
TXN-2024-005575,2024-12-17,196.9509,17.2552,5.9821
TXN-2024-009413,2024-11-02,68.9873,17.4188,2.4872
TXN-2024-000816,2024-12-09,87.0069,5.012,3.0829
TXN-2024-017644,2024-12-28,166.2955,15427.6944,5.099
TXN-2024-006679,2024-10-28,72.3463,129.4408,2.214
TXN-2024-022947,2024-12-28,191.794,3969.7105,6.3938
TXN-2024-012276,2024-12-27,30.2303,17.2647,1.1795
TXN-2024-005411,2024-12-04,309.3243,3991.8204,9.2192
TXN-2024-009930,2024-10-16,299.8492,4056.0442,8.9463
TXN-2024-006401,2024-11-13,143.2642,17.3202,4.4356
TXN-2024-005628,2024-10-21,232.4949,17.533,7.006
TXN-2024-013709,2024-12-14,35.2434,15356.8251,1.3855
TXN-2024-012449,2024-10-20,95.498,4.937,3.1611
TXN-2024-009567,2024-11-27,334.034,4001.9344,8.9239
TXN-2024-003766,2024-12-19,151.4248,4021.9266,4.6707
TXN-2024-017112,2024-12-28,172.0677,15649.348,4.771
TXN-2024-016994,2024-12-23,59.8478,17.3464,2.1726
TXN-2024-010639,2024-10-16,229.2859,4.9667,7.1568
TXN-2024-003219,2024-11-17,104.2454,17.5229,3.3116
TXN-2024-014634,2024-11-28,78.8476,15329.8218,2.6638
TXN-2024-018131,2024-10-17,32.4198,5.2659,1.2952
TXN-2024-017280,2024-10-20,63.9021,131.0444,2.3023
TXN-2024-002034,2024-12-29,117.6405,4.9663,4.0215
TXN-2024-018574,2024-12-17,191.9494,3989.0683,6.552
TXN-2024-007463,2024-12-11,343.9242,3980.0349,10.2159
TXN-2024-018197,2024-10-23,240.083,5.0028,6.5149
TXN-2024-014674,2024-10-22,197.1656,3998.74,5.4145
TXN-2024-005274,2024-12-30,78.232,4027.368,2.3649
TXN-2024-014585,2024-11-04,272.583,4.9428,8.45
TXN-2024-000133,2024-11-30,130.818,15544.5411,3.7133
TXN-2024-013013,2024-12-15,200.7007,4.9615,5.5051
TXN-2024-015490,2024-12-06,19.7819,17.5355,0.8785
TXN-2024-023425,2024-12-16,165.241,15534.5855,5.0687
TXN-2024-019408,2024-11-17,162.4458,3959.5555,5.1606
TXN-2024-011154,2024-12-11,165.7795,5.0274,5.0842
TXN-2024-022108,2024-12-01,61.9371,15358.4847,2.2395
TXN-2024-010816,2024-11-30,269.7207,4.9639,8.8868
TXN-2024-010103,2024-12-14,99.4957,17.6749,3.1748
TXN-2024-005079,2024-11-11,40.1775,130.3364,1.466
TXN-2024-005137,2024-11-13,74.7585,15578.9419,2.5417
TXN-2024-022721,2024-12-11,13.4293,17.4488,0.6955
TXN-2024-017822,2024-12-15,107.4761,17.5549,3.6963
TXN-2024-005240,2024-10-16,129.8716,5.0458,3.689
TXN-2024-020507,2024-10-22,195.744,17.5946,5.9474
TXN-2024-018903,2024-10-07,6.592,15355.0416,0.5058
TXN-2024-006209,2024-11-04,30.1563,15365.5288,1.2227
TXN-2024-008080,2024-11-06,205.4098,4.975,6.8294
TXN-2024-022634,2024-10-27,33.7612,17.4292,1.3173
TXN-2024-019245,2024-10-19,70.2779,17.6432,2.3331
TXN-2024-013125,2024-10-05,160.7655,17.5184,5.1104
TXN-2024-015169,2024-11-14,105.013,4043.17,3.0516
TXN-2024-004069,2024-12-11,244.776,17.7268,8.2984
TXN-2024-005490,2024-10-08,178.6076,15434.8933,6.111
TXN-2024-002050,2024-11-11,28.3721,5.3572,1.1657
TXN-2024-010926,2024-12-27,58.4171,5.0156,1.8568
TXN-2024-001697,2024-10-18,223.1581,3941.7534,7.5837
TXN-2024-005444,2024-11-23,151.0334,15569.4976,5.0898
TXN-2024-018439,2024-10-28,101.8214,3975.1987,2.9698
TXN-2024-017192,2024-11-11,30.47,4.9253,1.1403
TXN-2024-006408,2024-11-18,178.7067,17.3079,5.4566
TXN-2024-020550,2024-11-07,148.5609,4045.6934,4.1682
TXN-2024-008628,2024-12-22,89.2369,15506.8224,3.1566
TXN-2024-014202,2024-10-15,62.959,17.6183,2.2879
TXN-2024-002337,2024-10-15,107.9189,15512.5604,3.7742
TXN-2024-009973,2024-11-29,33.8322,129.3181,1.3194
TXN-2024-011863,2024-12-25,152.8108,3950.3282,4.2772
TXN-2024-005049,2024-12-19,48.6472,17.7065,1.71
TXN-2024-000112,2024-12-23,101.2356,15563.0048,2.9548
TXN-2024-006634,2024-11-29,109.0207,131.6129,3.565
TXN-2024-009326,2024-10-19,156.2636,3963.8428,4.9759
TXN-2024-013741,2024-11-23,264.7578,17.3942,7.9354
TXN-2024-015922,2024-12-03,109.4713,15447.0901,3.8255
TXN-2024-001361,2024-12-13,186.9322,15498.3799,6.3862
TXN-2024-010379,2024-11-26,202.2568,17.4208,6.3496
TXN-2024-006550,2024-11-12,201.3782,3956.952,6.3233
TXN-2024-001253,2024-10-22,39.0908,130.6027,1.3613
TXN-2024-012555,2024-11-07,181.7001,3971.1417,6.2132
TXN-2024-003376,2024-10-06,93.4965,5.0518,2.7563
TXN-2024-022150,2024-11-22,244.2392,17.4685,6.6215
TXN-2024-004196,2024-11-06,325.8741,4045.1501,8.7147
TXN-2024-009016,2024-10-29,276.2039,17.4226,8.2651
TXN-2024-005207,2024-11-11,48.8839,15292.2852,1.7168
TXN-2024-004599,2024-12-13,233.4268,17.7462,7.7257
TXN-2024-013762,2024-11-09,143.7718,15505.9363,4.4502
TXN-2024-003852,2024-10-20,99.4759,129.0899,3.2799
TXN-2024-015316,2024-12-15,45.769,17.2664,1.6271
TXN-2024-004857,2024-12-12,271.1876,17.6387,7.3125
TXN-2024-010019,2024-10-16,27.0398,3986.6078,1.0523
TXN-2024-024680,2024-12-20,77.4726,131.0272,2.6228
TXN-2024-006830,2024-12-10,264.5617,17.264,8.9525
TXN-2024-015398,2024-11-06,291.7176,4.9351,8.712
TXN-2024-007801,2024-10-23,45.7239,17.3465,1.7208
TXN-2024-018012,2024-10-17,197.3128,4.9467,5.4183
TXN-2024-023089,2024-10-27,210.7618,4.9743,5.7631
TXN-2024-010224,2024-10-20,89.7783,130.4821,2.8949
TXN-2024-011082,2024-12-11,237.2601,3997.7929,6.4426
TXN-2024-015203,2024-11-02,152.9137,5.0312,5.15
TXN-2024-005388,2024-10-16,44.3471,17.6954,1.6767
TXN-2024-004310,2024-10-08,139.1192,15484.3443,4.4639
TXN-2024-009856,2024-12-09,5.4341,130.8955,0.4713
TXN-2024-007324,2024-12-07,131.2184,17.3994,3.7236
TXN-2024-012479,2024-12-27,25.1146,130.7477,1.0368
TXN-2024-008926,2024-10-31,60.773,4.9474,2.2156
TXN-2024-007856,2024-10-12,95.5876,17.6021,3.3665
TXN-2024-002827,2024-12-09,134.9852,17.5745,4.1971
TXN-2024-018246,2024-10-16,174.0107,15516.4768,4.8208
TXN-2024-012292,2024-11-28,20.9669,17.6307,0.9352
TXN-2024-019802,2024-10-23,203.5951,3950.6724,6.7714
TXN-2024-020012,2024-11-26,207.8286,5.0205,6.2955
TXN-2024-017505,2024-12-14,121.9317,15558.8031,4.1588
TXN-2024-009420,2024-10-22,247.7296,4.9926,6.711
TXN-2024-002485,2024-12-16,106.5977,15687.5736,3.3794
TXN-2024-024338,2024-11-12,107.9625,3997.4197,3.7119
TXN-2024-023042,2024-10-18,55.2704,15694.5946,2.0337
TXN-2024-006777,2024-12-30,174.0574,17.452,5.3226
TXN-2024-006091,2024-10-10,213.2391,17.3739,6.6776
TXN-2024-023058,2024-10-06,156.2044,15705.5208,5.3704
TXN-2024-019824,2024-10-23,183.224,5.0442,5.7812
TXN-2024-006824,2024-10-17,106.5501,15680.5275,3.4912
TXN-2024-004079,2024-11-06,38.1404,4059.0417,1.4481
TXN-2024-001810,2024-12-11,197.1957,17.5628,6.1984
TXN-2024-021627,2024-11-20,210.4201,4033.1951,7.1627
TXN-2024-019499,2024-10-08,259.0955,3982.5243,8.0471
TXN-2024-022079,2024-10-02,215.4399,3997.3549,6.5147
TXN-2024-016438,2024-10-29,223.0919,3996.4381,6.9718
TXN-2024-012978,2024-12-04,190.524,3963.3023,5.9992
TXN-2024-018631,2024-11-16,94.8528,5.0413,3.1418
TXN-2024-009147,2024-12-20,260.1643,3989.5511,8.0791
TXN-2024-018534,2024-12-13,211.5251,17.4063,7.1992
TXN-2024-018916,2024-10-28,67.417,17.6812,2.4148
TXN-2024-021026,2024-12-31,213.9831,4.9771,5.8457
TXN-2024-014025,2024-10-12,154.7393,15458.7744,4.7662
TXN-2024-000339,2024-11-02,56.6688,130.18,1.9411
TXN-2024-010600,2024-12-11,30.3026,5.0741,1.2084
TXN-2024-014420,2024-12-15,80.8069,129.5891,2.4309
TXN-2024-005677,2024-11-24,82.8548,3959.68,2.9087
TXN-2024-021653,2024-11-30,235.3042,17.3916,7.087
TXN-2024-011201,2024-12-18,75.0622,15294.7736,2.5508
TXN-2024-015719,2024-12-25,178.2892,17.2995,6.1005
TXN-2024-009009,2024-12-01,210.435,17.4328,6.9902
TXN-2024-020627,2024-12-26,62.8331,131.1653,2.2681
TXN-2024-008826,2024-10-05,311.4767,3969.1519,8.3456
TXN-2024-009287,2024-11-19,252.2533,17.4537,7.8428
TXN-2024-021863,2024-11-25,50.8381,15559.5859,1.8844
TXN-2024-020428,2024-10-20,167.8469,15543.8987,5.7553
TXN-2024-007294,2024-10-18,161.7033,4.9529,5.5522
TXN-2024-013554,2024-12-28,327.4752,4054.5413,10.0894
TXN-2024-023250,2024-12-28,53.7192,17.4316,1.9825
TXN-2024-001160,2024-11-26,77.1597,17.4643,2.5314
TXN-2024-013670,2024-12-13,28.0737,15382.0962,1.0788
TXN-2024-013924,2024-11-14,174.3604,15329.7647,5.9706
TXN-2024-007407,2024-10-04,162.8923,17.4373,5.4692
TXN-2024-007325,2024-10-05,212.9723,4016.4278,6.4436
TXN-2024-015927,2024-12-18,281.9473,4.9905,9.278
TXN-2024-022093,2024-11-29,166.7827,17.4481,5.5937
TXN-2024-019633,2024-10-02,113.8309,17.5286,3.2777
TXN-2024-000581,2024-12-23,185.784,17.2915,5.8576
TXN-2024-014709,2024-12-01,20.3454,15620.7761,0.8947
TXN-2024-016627,2024-11-11,148.4972,4.9587,5.1156
TXN-2024-010727,2024-10-17,23.5732,129.4244,1.013
TXN-2024-002125,2024-11-27,193.9892,5.0466,5.3331
TXN-2024-004473,2024-12-29,269.3012,17.4528,8.0663
TXN-2024-005898,2024-12-12,131.4174,17.6105,4.4623
TXN-2024-011254,2024-12-14,303.981,3956.8656,9.3877
TXN-2024-004940,2024-10-23,5.8417,130.7306,0.3997
TXN-2024-001458,2024-10-25,180.4166,3970.4975,5.6973
TXN-2024-021113,2024-11-11,160.14,15269.3189,4.4651
TXN-2024-012512,2024-11-22,31.7038,15456.9693,1.2219
TXN-2024-015099,2024-12-04,26.8092,15618.8161,1.0464
TXN-2024-015680,2024-12-17,197.9578,5.0323,6.2212
TXN-2024-000787,2024-12-20,148.9436,5.0375,4.178
TXN-2024-012616,2024-11-20,32.7654,131.887,1.2875
TXN-2024-014936,2024-11-18,111.0477,3999.9284,3.6255
TXN-2024-012302,2024-12-14,170.9225,15507.2132,4.7416
TXN-2024-022008,2024-12-16,242.842,17.5358,7.5617
TXN-2024-007323,2024-10-26,23.6512,131.3738,1.0153
TXN-2024-009977,2024-12-30,69.5492,4053.5122,2.3121
TXN-2024-003994,2024-12-25,129.2469,4.9982,3.673
TXN-2024-011949,2024-11-04,95.235,15563.5095,3.052
TXN-2024-010470,2024-11-14,290.0866,3946.5407,7.7971
TXN-2024-007365,2024-10-06,84.5173,130.3625,2.8332
TXN-2024-023870,2024-11-30,133.3904,17.7009,4.1512
TXN-2024-007129,2024-12-12,142.02,3951.187,4.3998
TXN-2024-003642,2024-11-03,20.9901,3950.7753,0.9295
TXN-2024-013028,2024-12-09,176.776,17.2715,5.9134
TXN-2024-003604,2024-12-12,145.7791,15662.7629,5.0258
TXN-2024-003432,2024-12-10,82.0743,17.4838,2.9198
TXN-2024-024326,2024-12-29,98.4323,4027.4244,3.2488
TXN-2024-022733,2024-12-18,123.9852,15592.2385,3.8802
TXN-2024-015314,2024-10-26,75.433,129.8568,2.2932
TXN-2024-015952,2024-10-14,74.9756,129.3731,2.6851
TXN-2024-004592,2024-11-28,98.9399,130.6114,3.4774
TXN-2024-017215,2024-11-29,246.8876,4.9544,8.1564
TXN-2024-010051,2024-11-28,164.356,4024.0965,4.5732
TXN-2024-015640,2024-11-22,137.5618,17.3082,3.8862
TXN-2024-010212,2024-10-12,60.6138,17.4172,2.0547
TXN-2024-012825,2024-12-19,311.1169,3983.151,9.2709
TXN-2024-013150,2024-11-18,101.5097,17.5159,3.5623
TXN-2024-014753,2024-12-31,27.0143,17.6623,1.0868
TXN-2024-002263,2024-10-26,65.3671,15503.41,2.1916
TXN-2024-019551,2024-11-05,131.9518,15630.7178,4.5687
TXN-2024-008457,2024-11-24,72.3767,4.9511,2.2148
TXN-2024-015146,2024-11-17,288.5592,4.9321,9.7458
TXN-2024-014038,2024-12-23,31.6396,17.61,1.2525
TXN-2024-006220,2024-11-08,100.1071,15702.3239,3.2988
TXN-2024-010494,2024-12-15,163.3735,17.4944,5.6074
TXN-2024-020236,2024-12-27,98.7901,4.9519,2.8921
TXN-2024-010575,2024-10-08,10.8976,129.4525,0.6384
TXN-2024-012464,2024-10-16,236.6303,17.5506,7.3762
TXN-2024-021409,2024-12-07,41.8335,130.0579,1.5137
TXN-2024-018787,2024-10-31,168.4518,5.0425,5.7753
TXN-2024-009785,2024-10-04,222.7694,4.9328,6.9622
TXN-2024-005953,2024-10-21,71.6816,4.9794,2.5763
TXN-2024-021825,2024-11-19,159.0944,15625.6403,4.8916
TXN-2024-014131,2024-10-22,119.4312,17.3027,3.4213
TXN-2024-000440,2024-10-31,160.7363,4.9591,4.9389
TXN-2024-007939,2024-11-13,33.5632,15311.8552,1.2755
TXN-2024-013874,2024-12-30,124.3427,15689.5119,3.5473
TXN-2024-001172,2024-11-19,100.1353,17.4766,3.1932
TXN-2024-008024,2024-12-03,179.8305,15429.777,4.97
TXN-2024-013217,2024-11-05,15.4932,3970.2981,0.7537
TXN-2024-004360,2024-10-12,60.5225,130.8071,2.1165
TXN-2024-010670,2024-11-11,149.4805,3967.7792,5.1481
TXN-2024-014556,2024-10-28,143.6794,15330.277,4.4476
TXN-2024-002777,2024-11-17,116.0432,17.5426,4.0428
TXN-2024-024097,2024-11-12,137.1141,15381.7927,4.2584
TXN-2024-002755,2024-10-23,122.5493,15271.306,3.8389
TXN-2024-021377,2024-12-26,255.5125,5.0622,8.6533
TXN-2024-009048,2024-11-13,182.6186,4.9336,5.7631
TXN-2024-017813,2024-11-11,67.3772,129.7373,2.4135
TXN-2024-018174,2024-11-28,308.6985,4057.5939,8.2743
TXN-2024-006771,2024-12-21,22.1595,128.2281,0.9272
TXN-2024-018762,2024-12-16,14.8549,128.5217,0.6977
TXN-2024-017605,2024-12-27,48.9478,4053.125,1.614
TXN-2024-009486,2025-01-01,46.5727,17.4019,1.5531
TXN-2024-006874,2024-11-07,72.9227,4.9682,2.4869
TXN-2024-022049,2024-10-04,63.1464,15365.5798,2.2941
TXN-2024-003924,2024-12-29,140.2987,3951.4862,3.9564
TXN-2024-016489,2024-11-05,139.5392,15366.1163,4.4765
TXN-2024-023475,2025-01-01,59.586,128.4474,2.0251
TXN-2024-002209,2024-11-01,138.0366,17.3807,4.674
TXN-2024-007222,2024-12-28,83.2901,15673.4809,2.96
TXN-2024-010463,2024-12-08,150.7803,15317.2372,4.8122
TXN-2024-023319,2024-10-18,146.4059,15624.4892,4.6815
TXN-2024-002968,2024-11-26,243.8759,5.0561,7.5926
TXN-2024-003882,2024-11-24,71.5475,130.6887,2.5718
TXN-2024-012170,2024-11-08,184.8995,17.7321,5.1
TXN-2024-022123,2024-12-31,146.8611,15659.0714,4.9563
TXN-2024-024125,2024-11-26,112.5654,15538.5526,3.5513
TXN-2024-017545,2024-11-20,253.9727,17.417,8.383
TXN-2024-017890,2024-11-11,67.5919,3981.3217,2.4411
TXN-2024-010045,2024-11-02,88.6034,17.6759,3.1356
TXN-2024-023604,2024-10-25,238.7696,17.461,7.8967
TXN-2024-019834,2024-11-14,15.6738,3987.6459,0.7594
TXN-2024-019607,2024-12-04,111.3856,3983.8161,3.215
TXN-2024-020800,2024-11-18,84.4324,17.7205,2.5239
TXN-2024-009293,2024-10-25,181.0854,17.2571,6.1929
TXN-2024-010757,2024-11-01,106.3941,17.5401,3.6617
TXN-2024-024962,2024-11-24,236.6617,4035.6322,7.8292
TXN-2024-019638,2024-11-03,121.0972,4.9285,3.464
TXN-2024-011868,2024-12-07,34.1079,4.9361,1.3492
TXN-2024-009820,2024-12-19,180.8575,17.4528,4.9963
TXN-2024-021629,2024-10-17,85.1922,4.9784,3.0229
TXN-2024-008413,2024-10-14,65.1113,15655.0917,2.341
TXN-2024-018094,2024-12-08,263.3904,4.9924,7.896
TXN-2024-007131,2024-11-18,34.0188,17.528,1.3463
TXN-2024-013112,2024-12-22,25.0025,15433.4862,1.0289
TXN-2024-001146,2024-10-12,75.6205,5.0599,2.298
TXN-2024-001420,2024-12-14,44.3347,130.7198,1.6763
TXN-2024-015826,2024-10-06,239.6328,17.3714,6.5034
TXN-2024-008017,2024-12-09,48.7749,131.2863,1.6096
TXN-2024-011743,2024-10-19,217.4748,17.7556,5.9353
TXN-2024-009688,2024-12-05,81.8459,17.3745,2.7534
TXN-2024-023198,2024-10-28,43.1693,17.5319,1.4659
TXN-2024-024757,2024-10-16,165.0591,15688.1641,5.2386
TXN-2024-004879,2024-12-10,194.1705,17.5248,6.6255
TXN-2024-002064,2024-10-28,123.4054,15626.3228,4.206
TXN-2024-000992,2024-12-01,94.7013,4.9811,2.7872
TXN-2024-001731,2024-11-18,64.3007,130.435,2.2294
TXN-2024-013211,2024-11-06,177.4244,15364.3987,5.4196
TXN-2024-008486,2024-12-16,90.6841,15350.1534,3.1591
TXN-2024-000239,2024-10-05,160.2575,17.5969,4.4681
TXN-2024-002589,2024-11-16,148.8472,17.7131,4.7544
TXN-2024-012179,2024-10-12,237.0666,17.4488,7.3892
TXN-2024-005181,2024-11-24,143.7263,4.9909,4.8561
TXN-2024-004588,2024-11-23,142.3946,17.3451,4.8135
TXN-2024-018849,2024-11-03,19.537,15597.7363,0.8714
TXN-2024-014410,2024-11-04,130.9483,3981.856,4.4473
TXN-2024-024420,2024-11-25,121.0642,4.9574,3.9247
TXN-2024-006883,2024-11-09,33.5915,15691.4849,1.3171
TXN-2024-012502,2024-11-06,87.3313,15471.2827,3.0936
TXN-2024-020539,2024-12-03,81.8102,4.9554,2.8752
TXN-2024-003106,2024-11-10,51.2083,3974.4218,1.8962
TXN-2024-003715,2024-11-12,25.6607,17.3829,1.0753
TXN-2024-018205,2024-10-05,215.1568,5.0599,6.7349
TXN-2024-023527,2024-10-08,121.4869,4045.1832,3.8083
TXN-2024-006944,2024-10-31,160.4025,15267.7423,4.4719
TXN-2024-000727,2024-12-24,44.4833,17.5112,1.6375
TXN-2024-021859,2024-11-21,208.1207,17.6859,5.6954
TXN-2024-005480,2024-11-22,252.5579,17.3784,7.584
TXN-2024-012712,2024-12-29,177.9458,17.6161,5.4347
TXN-2024-010036,2024-11-27,90.6329,17.3986,2.9195
TXN-2024-022056,2024-10-28,106.8724,130.0473,3.3873
TXN-2024-009705,2024-11-13,26.1329,15695.4926,1.0705
TXN-2024-008857,2024-11-14,270.6498,3988.8433,8.1051
TXN-2024-007176,2024-11-20,144.0698,5.0224,4.4588
TXN-2024-000177,2024-11-02,68.9556,4.9583,2.464
TXN-2024-002015,2024-10-14,43.5147,17.4372,1.6451
TXN-2024-021487,2024-10-25,110.2803,4.9366,3.7861
TXN-2024-002035,2024-10-05,20.3536,17.3213,0.8809
TXN-2024-004559,2024-10-08,120.1975,17.3344,3.441
TXN-2024-019468,2024-11-08,46.6711,4.9512,1.7495
TXN-2024-019504,2024-10-09,166.0085,15415.2692,5.267
TXN-2024-007366,2024-12-18,110.59,5.0299,3.796
TXN-2024-008218,2024-12-09,170.007,5.0558,5.8267
TXN-2024-015355,2024-11-13,115.0269,17.3843,3.9379
TXN-2024-015500,2024-12-21,9.3711,128.9053,0.5888
TXN-2024-023776,2024-11-07,159.8354,5.0415,5.3714
TXN-2024-013074,2024-12-22,167.0369,5.0097,4.642
TXN-2024-011812,2024-12-01,312.9706,4028.3096,10.2705
TXN-2024-006262,2024-10-11,93.6575,129.2592,3.2543
TXN-2024-007331,2024-10-23,52.9944,17.533,1.9585
TXN-2024-013642,2024-10-15,111.5442,3985.7518,3.6403
TXN-2024-018975,2024-11-13,114.7013,17.2696,3.7346
TXN-2024-005529,2024-11-15,75.3686,15650.1353,2.2915
TXN-2024-007875,2024-10-22,122.5674,17.4962,3.5017
TXN-2024-005393,2024-10-03,63.1054,17.5508,2.2768
TXN-2024-019295,2024-10-14,94.375,130.0579,3.0273
TXN-2024-016149,2024-11-29,211.6787,5.0672,5.7866
TXN-2024-005031,2024-10-26,83.2985,129.2101,2.4948
TXN-2024-020297,2024-10-25,114.7294,17.6478,3.9284
TXN-2024-018541,2024-10-18,162.9492,17.5817,5.1756
TXN-2024-023506,2024-12-01,42.9499,130.4019,1.6264
TXN-2024-014355,2024-12-17,100.4204,17.5085,3.3081
TXN-2024-024275,2024-11-05,225.9859,4042.4127,6.8185
TXN-2024-024566,2024-10-16,6.7988,129.2254,0.4755
TXN-2024-021943,2024-10-17,163.0493,15466.2051,4.5397
TXN-2024-016342,2024-12-06,242.7352,3988.3718,8.2309
TXN-2024-016425,2024-11-09,78.6972,129.8654,2.5756
TXN-2024-001423,2024-11-28,95.0377,15491.4009,2.7958
TXN-2024-001795,2024-10-11,250.0826,4.9723,8.4738
TXN-2024-022395,2024-12-31,35.826,15306.1894,1.4041
TXN-2024-020724,2024-10-04,16.3189,15721.1473,0.7801
TXN-2024-002506,2024-10-11,191.7982,5.0631,5.8337
TXN-2024-015937,2024-10-06,285.732,4037.0446,8.8427
TXN-2024-000046,2024-12-20,34.8553,15682.7843,1.3127
