transaction_id,order_date,customer_currency,original_amount,payment_processor
TXN-2024-000441,2024-10-13,KES,2827.65,Xendit
TXN-2024-000442,2024-10-27,BRL,1189.04,MercadoPago
TXN-2024-000443,2024-10-28,KES,6449.15,StripeConnect
TXN-2024-000444,2024-12-06,BRL,1142.48,Xendit
TXN-2024-000445,2024-11-20,IDR,2781957.9,Flutterwave
TXN-2024-000446,2024-10-18,MXN,2722.35,MercadoPago
TXN-2024-000447,2024-11-01,IDR,259277.11,MercadoPago
TXN-2024-000448,2024-10-08,COP,1275288.79,PayU
TXN-2024-000449,2024-11-17,MXN,3697.0,Xendit
TXN-2024-000450,2024-12-05,BRL,958.01,StripeConnect
TXN-2024-000451,2024-12-29,MXN,1698.43,Xendit
TXN-2024-000452,2024-12-06,MXN,2387.94,PayU
TXN-2024-000453,2024-10-28,BRL,429.4,Xendit
TXN-2024-000454,2024-11-22,BRL,122.0,StripeConnect
TXN-2024-000455,2024-12-15,BRL,1187.89,StripeConnect
TXN-2024-000456,2024-11-05,IDR,1113919.68,PayU
TXN-2024-000457,2024-11-27,KES,10145.47,PayU
TXN-2024-000458,2024-10-16,COP,266318.09,MercadoPago
TXN-2024-000459,2024-12-23,KES,8861.12,PayU
TXN-2024-000460,2024-12-02,IDR,2187837.56,Flutterwave
TXN-2024-000461,2024-10-26,MXN,3118.95,StripeConnect
TXN-2024-000462,2024-12-03,KES,4403.61,Flutterwave
TXN-2024-000463,2024-12-21,MXN,4070.88,Xendit
TXN-2024-000464,2024-10-19,BRL,1441.16,PayU
TXN-2024-000465,2024-10-18,KES,5038.34,PayU
TXN-2024-000466,2024-12-06,IDR,892870.29,MercadoPago
TXN-2024-000467,2024-11-03,BRL,185.02,Flutterwave
TXN-2024-000468,2024-12-10,MXN,1764.99,PayU
TXN-2024-000469,2024-10-14,BRL,559.7,StripeConnect
TXN-2024-000470,2024-12-14,BRL,585.24,Xendit
TXN-2024-000471,2024-12-06,KES,12837.93,Flutterwave
TXN-2024-000472,2024-10-29,IDR,1913634.57,Xendit
TXN-2024-000473,2024-11-03,BRL,725.41,Xendit
TXN-2024-000474,2024-10-28,IDR,1329575.38,MercadoPago
TXN-2024-000475,2024-11-30,MXN,4863.87,StripeConnect
TXN-2024-000476,2024-12-19,IDR,500707.26,StripeConnect
TXN-2024-000477,2024-12-27,MXN,2492.45,PayU
TXN-2024-000478,2024-12-27,IDR,430125.93,StripeConnect
TXN-2024-000479,2024-11-26,BRL,1355.49,Flutterwave
TXN-2024-000480,2024-10-16,IDR,1320143.12,StripeConnect
TXN-2024-000481,2024-12-15,KES,6885.69,MercadoPago
TXN-2024-000482,2024-10-28,BRL,59.08,MercadoPago
TXN-2024-000483,2024-12-09,MXN,2901.87,Flutterwave
TXN-2024-000484,2024-10-26,COP,367713.96,Xendit
TXN-2024-000485,2024-10-22,COP,1209884.26,StripeConnect
TXN-2024-000486,2024-12-24,KES,709.88,Xendit
TXN-2024-000487,2024-12-29,BRL,1107.14,MercadoPago
TXN-2024-000488,2024-11-20,IDR,1225021.9,Flutterwave
TXN-2024-000489,2024-12-24,MXN,3820.88,Flutterwave
TXN-2024-000490,2024-12-25,IDR,2039543.65,Flutterwave
TXN-2024-000491,2024-10-01,COP,795600.1,MercadoPago
TXN-2024-000492,2024-10-30,KES,5134.82,MercadoPago
TXN-2024-000493,2024-11-12,KES,1367.61,Flutterwave
TXN-2024-000494,2024-12-02,COP,1105548.61,MercadoPago
TXN-2024-000495,2024-11-17,COP,196634.41,Flutterwave
TXN-2024-000496,2024-11-29,KES,7061.97,Xendit
TXN-2024-000497,2024-12-24,KES,11480.39,Flutterwave
TXN-2024-000498,2024-10-22,KES,1361.12,StripeConnect
TXN-2024-000499,2024-10-24,BRL,922.06,Xendit
TXN-2024-000500,2024-10-23,KES,14535.8,StripeConnect
TXN-2024-000501,2024-10-20,IDR,501462.46,PayU
TXN-2024-000502,2024-11-03,BRL,1030.77,Flutterwave
TXN-2024-000503,2024-12-02,IDR,844196.12,PayU
TXN-2024-000504,2024-10-17,IDR,2613429.76,Flutterwave
TXN-2024-000505,2024-10-13,MXN,4404.57,MercadoPago
TXN-2024-000506,2024-12-20,COP,1100038.7,Flutterwave
TXN-2024-000507,2024-12-29,IDR,1832725.04,StripeConnect
TXN-2024-000508,2024-11-15,COP,617202.18,PayU
TXN-2024-000509,2024-10-01,BRL,70.26,PayU
TXN-2024-000510,2024-11-01,BRL,372.29,StripeConnect
TXN-2024-000511,2024-10-10,KES,1350.29,PayU
TXN-2024-000512,2024-12-28,COP,559621.89,StripeConnect
TXN-2024-000513,2024-12-12,IDR,808305.13,Flutterwave
TXN-2024-000514,2024-10-26,MXN,3235.13,StripeConnect
TXN-2024-000515,2024-11-21,IDR,1667150.49,Flutterwave
TXN-2024-000516,2024-10-06,IDR,2763682.59,Flutterwave
TXN-2024-000517,2024-11-03,COP,733190.66,Flutterwave
TXN-2024-000518,2024-11-02,MXN,2127.03,PayU
TXN-2024-000519,2024-12-15,COP,419177.25,Xendit
TXN-2024-000520,2024-11-09,KES,7438.21,StripeConnect
TXN-2024-000521,2024-12-28,MXN,826.73,Flutterwave
TXN-2024-000522,2024-12-14,MXN,857.09,MercadoPago
TXN-2024-000523,2024-10-31,KES,1486.33,MercadoPago
TXN-2024-000524,2024-10-31,KES,12375.59,MercadoPago
TXN-2024-000525,2024-11-06,BRL,716.09,Xendit
TXN-2024-000526,2024-12-12,MXN,285.91,Xendit
TXN-2024-000527,2024-11-17,IDR,2670671.43,MercadoPago
TXN-2024-000528,2024-10-08,MXN,807.94,Xendit
TXN-2024-000529,2024-10-11,COP,290661.01,Flutterwave
TXN-2024-000530,2024-10-20,KES,3475.32,Xendit
TXN-2024-000531,2024-12-28,COP,392919.68,PayU
TXN-2024-000532,2024-11-16,KES,8405.84,StripeConnect
TXN-2024-000533,2024-10-10,MXN,4754.73,Xendit
TXN-2024-000534,2024-10-21,BRL,620.24,PayU
TXN-2024-000535,2024-10-24,COP,947274.86,Xendit
TXN-2024-000536,2024-10-18,BRL,344.82,Flutterwave
TXN-2024-000537,2024-10-15,KES,4516.61,MercadoPago
TXN-2024-000538,2024-12-01,IDR,1381934.44,StripeConnect
TXN-2024-000539,2024-12-04,BRL,680.82,Xendit
TXN-2024-000540,2024-11-02,IDR,1924635.13,MercadoPago
TXN-2024-000541,2024-12-06,BRL,645.46,PayU
TXN-2024-000542,2024-11-23,MXN,2388.28,Flutterwave
TXN-2024-000543,2024-12-26,MXN,1142.52,Xendit
TXN-2024-000544,2024-10-21,COP,340578.91,Flutterwave
TXN-2024-000545,2024-12-01,MXN,1734.28,StripeConnect
TXN-2024-000546,2024-11-10,COP,539730.67,Xendit
TXN-2024-000547,2024-11-24,MXN,663.86,PayU
TXN-2024-000548,2024-11-11,KES,5952.14,StripeConnect
TXN-2024-000549,2024-12-05,COP,440460.73,Flutterwave
TXN-2024-000550,2024-11-16,BRL,1492.36,Flutterwave
TXN-2024-000551,2024-10-31,COP,349503.82,Flutterwave
TXN-2024-000552,2024-12-18,MXN,2975.43,MercadoPago
TXN-2024-000553,2024-12-27,MXN,683.82,MercadoPago
TXN-2024-000554,2024-10-12,KES,7905.35,MercadoPago
TXN-2024-000555,2024-10-10,MXN,793.61,Flutterwave
TXN-2024-000556,2024-10-12,IDR,654892.48,MercadoPago
TXN-2024-000557,2024-10-25,MXN,1441.92,Xendit
TXN-2024-000558,2024-11-25,IDR,1807060.16,Xendit
TXN-2024-000559,2024-10-28,COP,1306503.76,StripeConnect
TXN-2024-000560,2024-10-30,BRL,799.9,PayU
TXN-2024-000561,2024-10-12,KES,14481.78,Xendit
TXN-2024-000562,2024-12-03,MXN,1398.2,PayU
TXN-2024-000563,2024-10-17,MXN,3612.62,Flutterwave
TXN-2024-000564,2024-12-09,COP,376457.89,StripeConnect
TXN-2024-000565,2024-12-22,IDR,2069128.81,Xendit
TXN-2024-000566,2024-12-09,MXN,4298.62,Xendit
TXN-2024-000567,2024-11-28,BRL,645.24,Xendit
TXN-2024-000568,2024-10-28,BRL,1431.72,Flutterwave
TXN-2024-000569,2024-10-22,IDR,408762.66,MercadoPago
TXN-2024-000570,2024-10-12,BRL,1060.41,PayU
TXN-2024-000571,2024-11-17,COP,658660.96,Xendit
TXN-2024-000572,2024-11-05,MXN,1290.74,Flutterwave
TXN-2024-000573,2024-10-17,IDR,686127.51,Xendit
TXN-2024-000574,2024-10-10,MXN,3287.71,Xendit
TXN-2024-000575,2024-11-27,COP,1476334.28,PayU
TXN-2024-000576,2024-11-03,KES,13078.52,StripeConnect
TXN-2024-000577,2024-11-12,MXN,4164.82,Xendit
TXN-2024-000578,2024-12-07,COP,499734.38,PayU
TXN-2024-000579,2024-12-28,COP,220089.66,MercadoPago
TXN-2024-000580,2024-10-15,BRL,501.55,PayU
TXN-2024-000581,2024-12-21,MXN,3313.77,StripeConnect
TXN-2024-000582,2024-11-16,BRL,503.45,StripeConnect
TXN-2024-000583,2024-10-15,BRL,355.39,StripeConnect
TXN-2024-000584,2024-12-04,MXN,1817.19,MercadoPago
TXN-2024-000585,2024-11-10,IDR,288969.11,StripeConnect
TXN-2024-000586,2024-12-13,BRL,364.61,StripeConnect
TXN-2024-000587,2024-11-21,KES,12664.66,Flutterwave
TXN-2024-000588,2024-11-29,BRL,1401.42,Xendit
TXN-2024-000589,2024-12-02,BRL,469.18,MercadoPago
TXN-2024-000590,2024-11-17,MXN,1929.47,Flutterwave
TXN-2024-000591,2024-12-09,KES,2919.1,StripeConnect
TXN-2024-000592,2024-12-20,MXN,1056.97,PayU
TXN-2024-000593,2024-10-22,KES,9057.42,Flutterwave
TXN-2024-000594,2024-12-12,BRL,325.03,StripeConnect
TXN-2024-000595,2024-11-08,IDR,2353786.82,PayU
TXN-2024-000596,2024-12-28,MXN,4708.17,Xendit
TXN-2024-000597,2024-12-18,KES,10771.23,MercadoPago
TXN-2024-000598,2024-10-27,IDR,701033.45,Xendit
TXN-2024-000599,2024-12-08,COP,1224734.95,Flutterwave
TXN-2024-000600,2024-11-06,MXN,1553.77,StripeConnect
TXN-2024-000601,2024-11-19,MXN,766.59,Xendit
TXN-2024-000602,2024-11-27,KES,11408.74,StripeConnect
TXN-2024-000603,2024-10-17,COP,1484231.98,Xendit
TXN-2024-000604,2024-12-30,BRL,818.45,Flutterwave
TXN-2024-000605,2024-10-01,KES,13279.02,Xendit
TXN-2024-000606,2024-11-13,IDR,1672299.55,StripeConnect
TXN-2024-000607,2024-12-22,BRL,554.75,Flutterwave
TXN-2024-000608,2024-12-08,COP,1383634.42,PayU
TXN-2024-000609,2024-11-14,COP,999613.71,StripeConnect
TXN-2024-000610,2024-11-12,IDR,1360484.85,PayU
TXN-2024-000611,2024-10-03,KES,11291.67,StripeConnect
TXN-2024-000612,2024-10-26,MXN,932.47,Flutterwave
TXN-2024-000613,2024-10-15,KES,6955.69,Xendit
TXN-2024-000614,2024-10-28,MXN,1556.96,Xendit
TXN-2024-000615,2024-11-30,COP,1242405.41,MercadoPago
TXN-2024-000616,2024-11-12,KES,530.96,StripeConnect
TXN-2024-000617,2024-11-19,KES,14039.69,PayU
TXN-2024-000618,2024-12-28,KES,10988.93,Flutterwave
TXN-2024-000619,2024-11-27,MXN,419.67,Xendit
TXN-2024-000620,2024-11-03,MXN,2118.78,Flutterwave
TXN-2024-000621,2024-10-22,MXN,641.88,StripeConnect
TXN-2024-000622,2024-11-26,MXN,567.34,Xendit
TXN-2024-000623,2024-11-27,BRL,1098.28,Xendit
TXN-2024-000624,2024-11-09,IDR,692772.83,PayU
TXN-2024-000625,2024-10-02,BRL,202.4,Flutterwave
TXN-2024-000626,2024-12-13,KES,14401.66,PayU
TXN-2024-000627,2024-10-24,KES,3281.44,Xendit
TXN-2024-000628,2024-10-18,IDR,2164336.71,MercadoPago
TXN-2024-000629,2024-10-12,MXN,1822.75,Flutterwave
TXN-2024-000630,2024-12-07,MXN,2103.81,StripeConnect
TXN-2024-000631,2024-10-19,BRL,257.17,Flutterwave
TXN-2024-000632,2024-12-08,COP,194704.56,StripeConnect
TXN-2024-000633,2024-10-27,MXN,1843.45,StripeConnect
TXN-2024-000634,2024-12-20,COP,1118269.25,StripeConnect
TXN-2024-000635,2024-11-22,IDR,683116.87,MercadoPago
TXN-2024-000636,2024-10-23,KES,795.64,StripeConnect
TXN-2024-000637,2024-12-11,KES,1874.57,Xendit
TXN-2024-000638,2024-12-10,COP,1375092.96,StripeConnect
TXN-2024-000639,2024-12-11,KES,8699.9,MercadoPago
TXN-2024-000640,2024-12-14,KES,9040.67,Xendit
TXN-2024-000641,2024-11-03,IDR,1667572.66,Xendit
TXN-2024-000642,2024-11-19,KES,5762.67,PayU
TXN-2024-000643,2024-12-09,BRL,1414.9,StripeConnect
TXN-2024-000644,2024-10-31,MXN,278.79,Flutterwave
TXN-2024-000645,2024-10-01,KES,11436.47,Flutterwave
TXN-2024-000646,2024-11-14,IDR,799270.98,StripeConnect
TXN-2024-000647,2024-11-22,COP,870803.11,Xendit
TXN-2024-000648,2024-10-24,COP,1048147.82,PayU
TXN-2024-000649,2024-11-30,MXN,1021.21,StripeConnect
TXN-2024-000650,2024-12-25,KES,6733.41,Xendit
TXN-2024-000651,2024-10-29,KES,3816.42,Xendit
TXN-2024-000652,2024-10-29,MXN,2091.34,PayU
TXN-2024-000653,2024-11-08,IDR,319272.85,PayU
TXN-2024-000654,2024-12-09,KES,7827.78,StripeConnect
TXN-2024-000655,2024-11-14,MXN,4731.66,StripeConnect
TXN-2024-000656,2024-12-14,COP,762911.29,MercadoPago
TXN-2024-000657,2024-12-16,KES,10808.97,StripeConnect
TXN-2024-000658,2024-10-13,COP,693974.42,StripeConnect
TXN-2024-000659,2024-11-16,COP,662401.95,StripeConnect
TXN-2024-000660,2024-12-28,BRL,668.15,Flutterwave
TXN-2024-000661,2024-11-11,BRL,716.44,MercadoPago
TXN-2024-000662,2024-11-17,COP,1002146.37,Flutterwave
TXN-2024-000663,2024-11-16,MXN,299.37,StripeConnect
TXN-2024-000664,2024-11-10,COP,915293.44,MercadoPago
TXN-2024-000665,2024-12-07,BRL,1374.3,Flutterwave
TXN-2024-000666,2024-12-18,KES,14021.34,Xendit
TXN-2024-000667,2024-11-21,BRL,794.44,Xendit
TXN-2024-000668,2024-10-24,BRL,521.34,MercadoPago
TXN-2024-000669,2024-12-20,IDR,1720250.56,PayU
TXN-2024-000670,2024-12-29,MXN,3587.52,PayU
TXN-2024-000671,2024-12-12,MXN,1124.26,Xendit
TXN-2024-000672,2024-11-12,MXN,1424.29,PayU
TXN-2024-000673,2024-11-14,COP,1312318.19,Flutterwave
TXN-2024-000674,2024-10-17,BRL,888.21,MercadoPago
TXN-2024-000675,2024-12-06,KES,13107.5,StripeConnect
TXN-2024-000676,2024-12-10,MXN,3285.09,PayU
TXN-2024-000677,2024-11-03,BRL,332.97,Flutterwave
TXN-2024-000678,2024-10-11,KES,5971.57,Xendit
TXN-2024-000679,2024-10-13,MXN,3045.31,Flutterwave
TXN-2024-000680,2024-11-08,BRL,152.67,MercadoPago
TXN-2024-000681,2024-11-14,IDR,1117031.25,MercadoPago
TXN-2024-000682,2024-11-02,COP,632058.76,PayU
TXN-2024-000683,2024-10-31,BRL,595.8,Xendit
TXN-2024-000684,2024-11-09,COP,431139.14,MercadoPago
TXN-2024-000685,2024-11-07,COP,1094721.54,StripeConnect
TXN-2024-000686,2024-12-25,IDR,2319192.54,Flutterwave
TXN-2024-000687,2024-12-05,MXN,4066.12,MercadoPago
TXN-2024-000688,2024-11-23,IDR,821241.41,StripeConnect
TXN-2024-000689,2024-12-16,BRL,225.68,PayU
TXN-2024-000690,2024-10-05,IDR,2043302.38,MercadoPago
TXN-2024-000691,2024-11-23,KES,899.14,Xendit
TXN-2024-000692,2024-11-25,BRL,1032.99,Xendit
TXN-2024-000693,2024-10-20,IDR,2049911.4,MercadoPago
TXN-2024-000694,2024-12-19,MXN,4729.8,StripeConnect
TXN-2024-000695,2024-10-09,IDR,754584.85,Xendit
TXN-2024-000696,2024-10-18,COP,668221.38,PayU
TXN-2024-000697,2024-11-16,KES,6953.06,Xendit
TXN-2024-000698,2024-10-20,IDR,2113451.93,Flutterwave
TXN-2024-000699,2024-11-16,MXN,2482.08,MercadoPago
TXN-2024-000700,2024-12-12,MXN,891.84,PayU
TXN-2024-000701,2024-10-19,BRL,557.86,StripeConnect
TXN-2024-000702,2024-10-16,MXN,2623.12,Flutterwave
TXN-2024-000703,2024-10-13,BRL,283.56,Flutterwave
TXN-2024-000704,2024-12-21,IDR,2181359.88,Xendit
TXN-2024-000705,2024-11-07,IDR,792559.06,Flutterwave
TXN-2024-000706,2024-11-04,KES,7609.58,MercadoPago
TXN-2024-000707,2024-11-11,IDR,390842.08,StripeConnect
TXN-2024-000708,2024-10-28,IDR,809646.74,Xendit
TXN-2024-000709,2024-10-04,BRL,606.49,StripeConnect
TXN-2024-000710,2024-11-11,IDR,250977.21,MercadoPago
TXN-2024-000711,2024-12-13,BRL,1341.61,StripeConnect
TXN-2024-000712,2024-11-20,MXN,1371.97,Flutterwave
TXN-2024-000713,2024-12-05,IDR,1714195.21,StripeConnect
TXN-2024-000714,2024-10-03,KES,7388.58,Xendit
TXN-2024-000715,2024-12-28,IDR,2409065.14,PayU
TXN-2024-000716,2024-10-03,COP,1164390.16,StripeConnect
TXN-2024-000717,2024-11-03,COP,279678.8,PayU
TXN-2024-000718,2024-11-12,MXN,1732.1,PayU
TXN-2024-000719,2024-11-13,MXN,3052.28,Xendit
TXN-2024-000720,2024-11-11,COP,1380118.56,Xendit
TXN-2024-000721,2024-12-08,MXN,4514.14,Xendit
TXN-2024-000722,2024-10-05,COP,836119.27,MercadoPago
TXN-2024-000723,2024-11-26,MXN,3501.19,Xendit
TXN-2024-000724,2024-12-20,COP,1101389.99,StripeConnect
TXN-2024-000725,2024-10-29,BRL,1309.27,MercadoPago
TXN-2024-000726,2024-11-28,MXN,4941.15,PayU
TXN-2024-000727,2024-12-23,MXN,807.63,StripeConnect
TXN-2024-000728,2024-11-20,BRL,1370.52,PayU
TXN-2024-000729,2024-12-27,MXN,2952.43,PayU
TXN-2024-000730,2024-10-27,MXN,830.46,StripeConnect
TXN-2024-000731,2024-12-17,BRL,823.25,PayU
TXN-2024-000732,2024-12-10,BRL,943.05,PayU
TXN-2024-000733,2024-12-26,BRL,1242.0,Flutterwave
TXN-2024-000734,2024-11-30,MXN,421.89,PayU
TXN-2024-000735,2024-11-07,BRL,1120.0,PayU
TXN-2024-000736,2024-10-15,BRL,166.57,Flutterwave
TXN-2024-000737,2024-10-31,BRL,587.67,Xendit
TXN-2024-000738,2024-12-14,COP,1392943.14,PayU
TXN-2024-000739,2024-10-07,BRL,72.36,StripeConnect
TXN-2024-000740,2024-10-06,COP,89628.47,MercadoPago
TXN-2024-000741,2024-11-27,COP,1180090.24,StripeConnect
TXN-2024-000742,2024-10-29,BRL,402.51,PayU
TXN-2024-000743,2024-10-11,COP,1411043.48,MercadoPago
TXN-2024-000744,2024-11-19,BRL,103.19,PayU
TXN-2024-000745,2024-10-23,BRL,729.15,StripeConnect
TXN-2024-000746,2024-10-01,BRL,1087.06,PayU
TXN-2024-000747,2024-10-17,MXN,4642.57,Flutterwave
TXN-2024-000748,2024-10-30,COP,283090.19,Flutterwave
TXN-2024-000749,2024-10-03,MXN,1952.81,MercadoPago
TXN-2024-000750,2024-11-13,KES,4317.51,Xendit
TXN-2024-000751,2024-12-08,MXN,3449.24,StripeConnect
TXN-2024-000752,2024-11-14,COP,1352193.74,MercadoPago
TXN-2024-000753,2024-11-16,BRL,1302.91,PayU
TXN-2024-000754,2024-12-16,IDR,2435786.62,MercadoPago
TXN-2024-000755,2024-10-03,MXN,327.21,MercadoPago
TXN-2024-000756,2024-11-04,KES,14947.46,PayU
TXN-2024-000757,2024-10-31,MXN,933.19,Flutterwave
TXN-2024-000758,2024-11-23,MXN,4470.13,PayU
TXN-2024-000759,2024-11-19,KES,6723.61,Xendit
TXN-2024-000760,2024-12-10,COP,618211.84,StripeConnect
TXN-2024-000761,2024-12-03,MXN,2521.0,StripeConnect
TXN-2024-000762,2024-11-28,MXN,1845.85,PayU
TXN-2024-000763,2024-12-07,BRL,172.42,PayU
TXN-2024-000764,2024-10-19,COP,470570.06,StripeConnect
TXN-2024-000765,2024-11-25,IDR,1140532.99,StripeConnect
TXN-2024-000766,2024-10-18,IDR,159611.89,StripeConnect
TXN-2024-000767,2024-11-21,IDR,1248682.1,MercadoPago
TXN-2024-000768,2024-11-29,COP,788279.02,MercadoPago
TXN-2024-000769,2024-12-24,BRL,1455.35,StripeConnect
TXN-2024-000770,2024-11-10,MXN,613.01,Xendit
TXN-2024-000771,2024-10-08,MXN,4141.27,StripeConnect
TXN-2024-000772,2024-11-08,IDR,2034917.68,PayU
TXN-2024-000773,2024-12-14,BRL,594.18,Xendit
TXN-2024-000774,2024-11-08,KES,1611.74,Xendit
TXN-2024-000775,2024-10-03,IDR,338988.92,MercadoPago
TXN-2024-000776,2024-11-21,IDR,2933297.82,MercadoPago
TXN-2024-000777,2024-11-14,IDR,302639.97,MercadoPago
TXN-2024-000778,2024-12-26,MXN,559.14,PayU
TXN-2024-000779,2024-11-28,COP,919130.19,MercadoPago
TXN-2024-000780,2024-12-10,COP,319595.99,StripeConnect
TXN-2024-000781,2024-11-04,COP,441393.4,Flutterwave
TXN-2024-000782,2024-11-19,IDR,764443.04,Flutterwave
TXN-2024-000783,2024-10-29,COP,844161.72,PayU
TXN-2024-000784,2024-12-22,IDR,290885.79,Xendit
TXN-2024-000785,2024-10-12,COP,582698.61,Flutterwave
TXN-2024-000786,2024-11-02,IDR,283564.17,Xendit
TXN-2024-000787,2024-12-18,BRL,771.35,Xendit
TXN-2024-000788,2024-10-10,BRL,62.17,PayU
TXN-2024-000789,2024-11-30,KES,3474.41,Xendit
TXN-2024-000790,2024-10-29,COP,426548.28,PayU
TXN-2024-000791,2024-12-09,MXN,4217.74,MercadoPago
TXN-2024-000792,2024-12-19,KES,11316.01,StripeConnect
TXN-2024-000793,2024-10-15,MXN,2670.25,Flutterwave
TXN-2024-000794,2024-11-19,IDR,663475.08,PayU
TXN-2024-000795,2024-12-10,KES,8130.64,PayU
TXN-2024-000796,2024-10-03,IDR,2901021.17,PayU
TXN-2024-000797,2024-11-07,KES,7925.98,StripeConnect
TXN-2024-000798,2024-11-10,BRL,212.91,Flutterwave
TXN-2024-000799,2024-11-02,MXN,2357.89,Flutterwave
TXN-2024-000800,2024-11-14,IDR,1013668.3,Flutterwave
TXN-2024-000801,2024-10-24,KES,5077.53,StripeConnect
TXN-2024-000802,2024-12-24,COP,753767.19,StripeConnect
TXN-2024-000803,2024-11-09,BRL,720.38,MercadoPago
TXN-2024-000804,2024-12-14,MXN,3544.48,Xendit
TXN-2024-000805,2024-11-22,MXN,3105.11,Flutterwave
TXN-2024-000806,2024-11-24,IDR,1338510.63,Xendit
TXN-2024-000807,2024-11-11,BRL,441.68,Xendit
TXN-2024-000808,2024-12-14,MXN,4085.43,PayU
TXN-2024-000809,2024-12-13,KES,10311.45,MercadoPago
TXN-2024-000810,2024-12-03,BRL,1466.98,MercadoPago
TXN-2024-000811,2024-10-15,COP,674956.39,Flutterwave
TXN-2024-000812,2024-10-10,KES,8582.89,PayU
TXN-2024-000813,2024-11-12,IDR,1437553.31,Flutterwave
TXN-2024-000814,2024-11-25,MXN,2494.55,MercadoPago
TXN-2024-000815,2024-10-01,IDR,226800.4,PayU
TXN-2024-000816,2024-12-07,BRL,451.53,Flutterwave
TXN-2024-000817,2024-11-23,MXN,3554.41,Xendit
TXN-2024-000818,2024-10-17,BRL,936.01,MercadoPago
TXN-2024-000819,2024-12-06,BRL,825.54,Flutterwave
TXN-2024-000820,2024-12-18,COP,980969.11,Flutterwave
TXN-2024-000821,2024-10-20,BRL,941.04,StripeConnect
TXN-2024-000822,2024-11-27,IDR,1777106.43,Xendit
TXN-2024-000823,2024-10-12,BRL,489.88,StripeConnect
TXN-2024-000824,2024-10-28,BRL,260.47,PayU
TXN-2024-000825,2024-10-19,MXN,1804.18,MercadoPago
TXN-2024-000826,2024-11-09,BRL,1418.87,Xendit
TXN-2024-000827,2024-12-16,MXN,2153.68,StripeConnect
TXN-2024-000828,2024-12-20,IDR,2059422.45,StripeConnect
TXN-2024-000829,2024-12-23,IDR,2143340.32,Xendit
TXN-2024-000830,2024-11-23,COP,946324.45,MercadoPago
TXN-2024-000831,2024-11-13,MXN,2694.15,Xendit
TXN-2024-000832,2024-10-20,BRL,1011.24,PayU
TXN-2024-000833,2024-12-07,BRL,1095.43,PayU
TXN-2024-000834,2024-10-17,BRL,864.84,Xendit
TXN-2024-000835,2024-12-28,IDR,2691947.79,Xendit
TXN-2024-000836,2024-12-29,KES,14459.15,StripeConnect
TXN-2024-000837,2024-12-28,COP,1035194.34,MercadoPago
TXN-2024-000838,2024-11-06,IDR,1602275.45,MercadoPago
TXN-2024-000839,2024-10-24,KES,10991.78,Xendit
TXN-2024-000840,2024-10-09,COP,1485256.1,MercadoPago
TXN-2024-000841,2024-10-25,BRL,724.03,PayU
TXN-2024-000842,2024-11-05,BRL,157.92,Flutterwave
TXN-2024-000843,2024-11-09,IDR,414967.38,StripeConnect
TXN-2024-000844,2024-12-10,MXN,1779.05,PayU
TXN-2024-000845,2024-11-13,BRL,101.77,MercadoPago
TXN-2024-000846,2024-12-25,BRL,399.88,PayU
TXN-2024-000847,2024-12-29,COP,158561.51,StripeConnect
TXN-2024-000848,2024-12-14,IDR,2836170.49,Xendit
TXN-2024-000849,2024-10-21,BRL,1116.29,Xendit
TXN-2024-000850,2024-12-23,MXN,4826.1,Flutterwave
TXN-2024-000851,2024-12-24,IDR,166916.94,Flutterwave
TXN-2024-000852,2024-11-01,KES,13067.0,Flutterwave
TXN-2024-000853,2024-10-29,MXN,3504.0,StripeConnect
TXN-2024-000854,2024-11-08,COP,1261606.73,StripeConnect
TXN-2024-000855,2024-12-04,BRL,186.22,PayU
TXN-2024-000856,2024-12-13,COP,247199.15,MercadoPago
TXN-2024-000857,2024-12-04,IDR,2093827.2,Flutterwave
TXN-2024-000858,2024-12-18,KES,13634.84,PayU
TXN-2024-000859,2024-11-18,IDR,1803818.91,MercadoPago
TXN-2024-000860,2024-10-23,MXN,1987.25,PayU
TXN-2024-000861,2024-11-30,MXN,552.87,StripeConnect
TXN-2024-000862,2024-12-29,IDR,2281407.23,StripeConnect
TXN-2024-000863,2024-10-09,COP,1031902.01,PayU
TXN-2024-000864,2024-10-14,COP,921989.21,MercadoPago
TXN-2024-000865,2024-10-27,MXN,4592.36,StripeConnect
TXN-2024-000866,2024-12-13,MXN,2610.86,MercadoPago
TXN-2024-000867,2024-11-02,KES,10257.26,Xendit
TXN-2024-000868,2024-11-18,COP,811288.55,StripeConnect
TXN-2024-000869,2024-11-12,BRL,908.31,PayU
TXN-2024-000870,2024-11-07,IDR,1350674.42,StripeConnect
TXN-2024-000871,2024-10-31,KES,10786.45,Flutterwave
TXN-2024-000872,2024-12-30,COP,1170850.12,Xendit
TXN-2024-000873,2024-12-01,MXN,1673.73,Flutterwave
TXN-2024-000874,2024-11-19,COP,551649.75,MercadoPago
TXN-2024-000875,2024-11-15,COP,745401.15,Xendit
TXN-2024-000876,2024-10-05,KES,13171.29,StripeConnect
TXN-2024-000877,2024-12-18,MXN,2794.22,PayU
TXN-2024-000878,2024-11-21,KES,8531.58,PayU
TXN-2024-000879,2024-10-27,BRL,1445.79,MercadoPago
TXN-2024-000880,2024-12-06,BRL,649.81,MercadoPago
TXN-2024-000881,2024-11-14,KES,7321.03,Xendit
TXN-2024-000882,2024-12-07,IDR,2398425.02,StripeConnect
